fonte,palavra_chave,produto,preco,preco_original,tag_promocao,seller,marca,product_id,posicao,rating,reviews,delivery,condicao_anuncio,link,capturado_em,preco_outlier,indice_preco,desconto_percentual,score_preco,score_promo,score_atratividade,score_visibilidade,score_qualidade,score_relevancia
google_shopping,mop giratorio,Mop Giratório Eco Flash Limp,69.85,73.0,,WHB Descartáveis,Flash Limp,9754415826461574223,31,4.4,18.0,,,"https://www.google.com/search?q=mop+giratorio+new&oq=mop+giratorio+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:13003943056892330189,mid:576462847623262532,oid:8022634562375748957,iid:1095244370978941779,rds:UENfMTMwMDM5NDMwNTY4OTIzMzAxODl8UFJPRF9QQ18xMzAwMzk0MzA1Njg5MjMzMDE4OQ==,pvt:hg,pvo:3&oshop=apv&pvs=0",2025-12-11 12:41:37,False,0.6696385773176109,0.04315068493150693,1.0,0.14383561643835643,0.7431506849315069,0.25,0.5614384916300964,0.491376752968481
google_shopping,mop giratorio,Flash Limp Mop Giratório,94.8,,,Amazon.com.br - Retail,Flash Limp,1753400885969570222,32,,,,,"https://www.google.com/search?q=mop+giratorio+new&oq=mop+giratorio+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:1687896414802585052,oid:14365781803640019835,iid:9074802983905408663,pvt:hg,pvo:3&oshop=apv&pvs=0",2025-12-11 12:41:37,False,0.90882945067587,0.0,1.0,0.0,0.7,0.225,,0.3
google_shopping,mop giratorio,tud Mop giratorio C/ balde esfregao microfibra,45.3,,,E-Limpou,Tud,14989964145239053896,33,4.5,122.0,,,"https://www.google.com/search?q=mop+giratorio+new&oq=mop+giratorio+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:7504966243867577453,mid:576462801607503025,oid:12359763510727171982,iid:16532502100288336620,rds:UENfNzUwNDk2NjI0Mzg2NzU3NzQ1M3xQUk9EX1BDXzc1MDQ5NjYyNDM4Njc1Nzc0NTM=,pvt:hg,pvo:3&oshop=apv&pvs=0",2025-12-11 12:41:37,False,0.4342824273799252,0.0,1.0,0.0,0.7,0.2,0.9,0.56
google_shopping,mop giratorio,FlashLimp Mop Giratório Odyssey Fit,125.0,,,Amazon.com.br - Seller,Flashlimp,5561335567909117478,34,4.8,110.0,,,"https://www.google.com/search?q=mop+giratorio+new&oq=mop+giratorio+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:469158743435844458,mid:576462807710050937,oid:11825517321495362680,iid:2849944935437241498,rds:UENfNDY5MTU4NzQzNDM1ODQ0NDU4fFBST0RfUENfNDY5MTU4NzQzNDM1ODQ0NDU4,pvt:hg,pvo:3&oshop=apv&pvs=0",2025-12-11 12:41:37,False,1.1983510689291534,0.0,0.6032978621416931,0.0,0.42230850349918514,0.175,0.96,0.4846925510497555
google_shopping,mop giratorio,geral Mop Giratório Fit Noviça 8 L Bettanin,299.24,,,Magazine Luiza,Bettanin,129052949005488112,35,,,,,"https://www.google.com/search?q=mop+giratorio+new&oq=mop+giratorio+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:10304686256981460733,mid:576462826507660211,oid:3680329561366333312,iid:6517294019255702393,pvt:hg,pvo:3&oshop=apv&pvs=0",2025-12-11 12:41:37,False,2.868756590930879,0.0,0.0,0.0,0.0,0.15,,0.06
google_shopping,mop giratorio,Mop Perfect Pro Giratório Black 2 Águas Rodinhas 360°,229.9,,,Casa Mais Limpeza,Perfect Pro,,36,,,,,"https://www.google.com/search?q=mop+giratorio+new&oq=mop+giratorio+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:1408824204261739576,oid:1408824204261739576,iid:6238930981171887889,pvt:hg,pvo:3&oshop=apv&pvs=0",2025-12-11 12:41:37,False,2.204007285974499,0.0,0.0,0.0,0.0,0.125,,0.05
google_shopping,mop giratorio,"Mop Plano com Balde Giratório 360°, Cabo Ajustável, 5L, Verde Água, 2 Refis de Microfibra, Sistema Lava e Seca",30.0,,,Amazon.com.br - Seller,,,37,,,,,"https://www.google.com/search?q=mop+giratorio+new&oq=mop+giratorio+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:279143219250033902,oid:279143219250033902,iid:8439914524873009720,pvt:hg,pvo:3&oshop=apv&pvs=0",2025-12-11 12:41:37,False,0.2876042565429968,0.0,1.0,0.0,0.7,0.1,,0.25
google_shopping,mop giratorio,Mop Esfregrao Rodo Magico Triangular Giratorio Com Refil,90.85,,,Casas Bahia,,17708141002787827309,38,,,,,"https://www.google.com/search?q=mop+giratorio+new&oq=mop+giratorio+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:15386120286514423578,mid:576462768621034708,oid:8518308030536564352,iid:18304818772593151351,pvt:hg,pvo:3&oshop=apv&pvs=0",2025-12-11 12:41:37,False,0.8709615568977087,0.0,1.0,0.0,0.7,0.075,,0.24
google_shopping,mop giratorio,"Mop Giratório com Microfibra, Cabo Extensível 110cm, Giro 360°, Lavável",48.9,,,Amazon,,,39,4.2,224.0,,,"https://www.google.com/search?q=mop+giratorio+new&oq=mop+giratorio+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:8234607156977280123,oid:8234607156977280123,iid:9685330952104727262,rds:UENfNTMwNTk5NDUxODM5NjYzOTg4MXxQUk9EX1BDXzUzMDU5OTQ1MTgzOTY2Mzk4ODE=,pvt:hg,pvo:3&oshop=apv&pvs=0",2025-12-11 12:41:37,False,0.46879493816508483,0.0,1.0,0.0,0.7,0.05,0.8400000000000001,0.482
google_shopping,mop giratorio,Mop Giratório Cubo FlashLimp,156.66,,,E-Limpou,Flashlimp,14869300566096395832,40,4.2,49.0,,,"https://www.google.com/search?q=mop+giratorio+new&oq=mop+giratorio+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:8064746010344176715,mid:576462530075336077,oid:14645626089968285704,iid:4913825137682973020,rds:UENfODA2NDc0NjAxMDM0NDE3NjcxNXxQUk9EX1BDXzgwNjQ3NDYwMTAzNDQxNzY3MTU=,pvt:hg,pvo:3&oshop=apv&pvs=0",2025-12-11 12:41:37,False,1.5018694276675295,0.0,0.0,0.0,0.0,0.025,0.7120289302453053,0.2236086790735916
